集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2019,E,製造業,31,輸送用機械器具製造業,60～64歳,26.5224,104.0773,422.3462
2019,E,製造業,31,輸送用機械器具製造業,65～69歳,24.072,26.5034,315.3677
2019,E,製造業,31,輸送用機械器具製造業,70歳～,23.9943,24.5601,312.4917
2019,E,製造業,32,その他の製造業,年齢計,28.098,90.6812,427.8571
2019,E,製造業,32,その他の製造業,～19歳,18.5184,14.8525,237.0736
2019,E,製造業,32,その他の製造業,20～24歳,19.8075,41.5953,279.2856
2019,E,製造業,32,その他の製造業,25～29歳,22.3811,67.4507,336.0242
2019,E,製造業,32,その他の製造業,30～34歳,25.1302,79.4953,381.0576
2019,E,製造業,32,その他の製造業,35～39歳,28.0094,97.3959,433.5085
2019,E,製造業,32,その他の製造業,40～44歳,30.1995,101.6887,464.0829
2019,E,製造業,32,その他の製造業,45～49歳,32.042,116.679,501.1834
2019,E,製造業,32,その他の製造業,50～54歳,34.3056,122.8871,534.554
2019,E,製造業,32,その他の製造業,55～59歳,33.0629,111.0631,507.8178
2019,E,製造業,32,その他の製造業,60～64歳,24.0653,56.2001,344.9837
2019,E,製造業,32,その他の製造業,65～69歳,23.168,37.4435,315.4593
2019,E,製造業,32,その他の製造業,70歳～,19.9949,34.9482,274.8872
2019,G,情報通信業,39,情報サービス業,年齢計,36.2176,125.759,560.3702
2019,G,情報通信業,39,情報サービス業,～19歳,18.1331,22.7969,240.3943
2019,G,情報通信業,39,情報サービス業,20～24歳,22.6277,33.7823,305.3149
2019,G,情報通信業,39,情報サービス業,25～29歳,26.2728,78.0932,393.3664
2019,G,情報通信業,39,情報サービス業,30～34歳,31.1221,105.4206,478.8862
2019,G,情報通信業,39,情報サービス業,35～39歳,35.9504,119.0554,550.46
2019,G,情報通信業,39,情報サービス業,40～44歳,39.9172,144.938,623.9447
2019,G,情報通信業,39,情報サービス業,45～49歳,41.766,157.8525,659.0445
2019,G,情報通信業,39,情報サービス業,50～54歳,46.4406,187.0252,744.3126
2019,G,情報通信業,39,情報サービス業,55～59歳,47.2855,185.0064,752.4318
2019,G,情報通信業,39,情報サービス業,60～64歳,32.055,87.7509,472.4106
2019,G,情報通信業,39,情報サービス業,65～69歳,30.1422,69.7239,431.4297
2019,G,情報通信業,39,情報サービス業,70歳～,19.6,16.5714,251.7714
2019,I,卸売業，小売業,I1,卸売業,年齢計,35.0192,126.935,547.1651
2019,I,卸売業，小売業,I1,卸売業,～19歳,17.6247,9.9027,221.3989
2019,I,卸売業，小売業,I1,卸売業,20～24歳,21.8155,40.5417,302.3279
2019,I,卸売業，小売業,I1,卸売業,25～29歳,25.0371,86.2288,386.6736
2019,I,卸売業，小売業,I1,卸売業,30～34歳,28.7284,102.2835,447.0245
2019,I,卸売業，小売業,I1,卸売業,35～39歳,33.1477,118.9516,516.7239
2019,I,卸売業，小売業,I1,卸売業,40～44歳,36.3731,132.8558,569.3326
2019,I,卸売業，小売業,I1,卸売業,45～49歳,39.7774,154.1586,631.4868
2019,I,卸売業，小売業,I1,卸売業,50～54歳,44.6686,180.3231,716.3457
2019,I,卸売業，小売業,I1,卸売業,55～59歳,43.9896,172.9753,700.8504
2019,I,卸売業，小売業,I1,卸売業,60～64歳,30.7699,85.4168,454.6551
2019,I,卸売業，小売業,I1,卸売業,65～69歳,26.7344,47.5531,368.3664
2019,I,卸売業，小売業,I1,卸売業,70歳～,23.9677,36.7217,324.3336
2019,I,卸売業，小売業,I2,小売業,年齢計,27.2501,62.7334,389.7352
2019,I,卸売業，小売業,I2,小売業,～19歳,17.3739,7.7668,216.2539
2019,I,卸売業，小売業,I2,小売業,20～24歳,20.4865,28.1223,273.9606
2019,I,卸売業，小売業,I2,小売業,25～29歳,23.2912,50.5392,330.0332
2019,I,卸売業，小売業,I2,小売業,30～34歳,25.8556,61.8307,372.0977
2019,I,卸売業，小売業,I2,小売業,35～39歳,27.9521,67.5823,403.0072
2019,I,卸売業，小売業,I2,小売業,40～44歳,29.9285,78.1165,437.2579
2019,I,卸売業，小売業,I2,小売業,45～49歳,31.5193,82.9982,461.2304
2019,I,卸売業，小売業,I2,小売業,50～54歳,31.0665,76.6986,449.4962
2019,I,卸売業，小売業,I2,小売業,55～59歳,30.5005,71.8419,437.8474
2019,I,卸売業，小売業,I2,小売業,60～64歳,22.9122,36.2766,311.2232
2019,I,卸売業，小売業,I2,小売業,65～69歳,20.5187,21.4911,267.7154
2019,I,卸売業，小売業,I2,小売業,70歳～,20.647,10.5055,258.2696
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,42.9912,129.9573,645.8511
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,17.0965,12.54,217.6974
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,25.3305,37.752,341.7175
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,30.8086,70.857,440.5605
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,37.162,106.4617,552.4051
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,46.3757,146.389,702.8976
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,51.0233,153.7501,766.03
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,49.9165,154.9459,753.9443
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,50.9636,187.9058,799.4687
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,49.3604,187.2693,779.5944
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,39.6368,103.6987,579.3408
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,35.0699,84.9169,505.7554
2019,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,25.9346,83.0499,394.265
2019,L,学術研究，専門・技術サービス業,73,広告業,年齢計,39.2852,144.7569,616.1792
2019,L,学術研究，専門・技術サービス業,73,広告業,～19歳,19.3567,0,232.28
2019,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,23.6824,32.3327,316.5217
2019,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,27.8673,74.7471,409.1543
2019,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,34.0659,104.9048,513.6955
2019,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,39.0343,160.5993,629.0114
2019,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,45.2123,193.6319,736.1796
2019,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,48.2634,200.1601,779.3212
2019,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,54.1903,225.2724,875.5554
2019,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,52.5096,202.2084,832.3233
2019,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,31.277,131.1238,506.4472
2019,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,24.5032,22.228,316.2664
2019,L,学術研究，専門・技術サービス業,73,広告業,70歳～,19.602,25.968,261.192
2019,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,24.5465,41.4637,336.0213
2019,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,17.1059,6.5799,211.851
2019,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,19.0254,24.2727,252.577
2019,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,21.0241,38.2452,290.534
2019,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,23.2651,45.551,324.7322
2019,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,25.4598,50.2971,355.8142
2019,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,28.0496,58.4649,395.0605
2019,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,29.5482,58.1909,412.7695
2019,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,29.2571,54.7845,405.8701
2019,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,29.1612,50.2957,400.2297
2019,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,22.7224,19.1266,291.7957
2019,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,19.6729,9.8528,245.9281
2019,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,17.4002,6.1925,214.9955
2019,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,27.0117,48.9418,373.0827
2019,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,19.2765,7.0724,238.3906
2019,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,21.015,18.4714,270.6517
2019,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,22.8444,33.6669,307.7994
2019,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,25.3736,41.6824,346.1655
2019,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,29.4553,61.0155,414.4796
2019,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,31.2686,67.2908,442.5137
2019,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,32.0954,74.1065,459.251
2019,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,31.973,70.731,454.4067
2019,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,30.3005,65.1392,428.7453
2019,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,23.1917,27.8703,306.1712
2019,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,19.3329,10.8686,242.8634
2019,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,18.9167,11.0167,238.0168
2019,O,教育，学習支援業,81,学校教育,年齢計,40.4864,152.6823,638.5189
2019,O,教育，学習支援業,81,学校教育,～19歳,16.6608,18.8023,218.7315
2019,O,教育，学習支援業,81,学校教育,20～24歳,21.2081,44.063,298.5604
2019,O,教育，学習支援業,81,学校教育,25～29歳,25.5482,75.4411,382.0193
2019,O,教育，学習支援業,81,学校教育,30～34歳,30.749,93.811,462.7995
2019,O,教育，学習支援業,81,学校教育,35～39歳,36.0974,123.9193,557.0879
2019,O,教育，学習支援業,81,学校教育,40～44歳,40.9628,153.6855,645.2395
2019,O,教育，学習支援業,81,学校教育,45～49歳,44.3706,179.4184,711.865
2019,O,教育，学習支援業,81,学校教育,50～54歳,49.9599,211.9216,811.44
2019,O,教育，学習支援業,81,学校教育,55～59歳,52.9509,227.2223,862.6331
2019,O,教育，学習支援業,81,学校教育,60～64歳,52.1779,210.6285,836.7636
2019,O,教育，学習支援業,81,学校教育,65～69歳,48.3124,177.1326,756.882
2019,O,教育，学習支援業,81,学校教育,70歳～,36.9901,98.9443,542.8251
2019,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,28.9439,73.4289,420.7562
2019,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,17.3158,3.9099,211.6998
2019,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,20.3504,22.4351,266.6396
2019,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,23.2168,45.6756,324.2772
2019,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,26.1901,68.4895,382.7706
2019,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,28.6843,65.6353,409.8466
2019,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,30.8179,82.4368,452.2514
2019,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,33.6988,96.0271,500.4123
2019,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,35.1745,106.1861,528.2807
2019,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,36.0588,109.3085,542.0146
2019,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,26.5599,63.7683,382.4868
2019,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,22.072,48.7228,313.5863
2019,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,24.9814,27.6188,327.3958
2019,P,医療，福祉,83,医療業,年齢計,31.9153,76.6999,459.6833
2019,P,医療，福祉,83,医療業,～19歳,16.9997,3.8807,207.8765
2019,P,医療，福祉,83,医療業,20～24歳,23.2636,38.9216,318.0844
2019,P,医療，福祉,83,医療業,25～29歳,26.6214,62.7442,382.2008
2019,P,医療，福祉,83,医療業,30～34歳,29.4455,69.2938,422.6403
2019,P,医療，福祉,83,医療業,35～39歳,30.9535,77.0107,448.4527
2019,P,医療，福祉,83,医療業,40～44歳,33.7606,87.3704,492.4971
2019,P,医療，福祉,83,医療業,45～49歳,34.6795,93.7483,509.9027
2019,P,医療，福祉,83,医療業,50～54歳,37.3018,96.303,543.9249
2019,P,医療，福祉,83,医療業,55～59歳,37.8689,102.1803,556.6076
2019,P,医療，福祉,83,医療業,60～64歳,38.2171,74.6219,533.2269
2019,P,医療，福祉,83,医療業,65～69歳,36.0167,50.7317,482.9323
2019,P,医療，福祉,83,医療業,70歳～,48.0068,28.5713,604.6526
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,24.4987,28.597,322.5814
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,17.8194,1.3813,215.2139
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,20.9054,13.8847,264.7491
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,23.7937,34.4641,319.9889
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,24.8869,34.0005,332.6428
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,26.3745,39.51,356.0045
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,25.3825,37.8455,342.4361
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,24.5689,23.2815,318.1083
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,24.4418,24.8513,318.1534
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,25.8254,22.1687,332.0732
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,23.4804,11.1814,292.9463
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,24.3616,4.9431,297.2827
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,21.7245,8.9476,269.6414
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,25.6627,55.6162,363.5681
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,18.323,10.228,230.1043
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,20.5629,26.2705,273.025
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,22.6788,48.9162,321.0622
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,24.869,59.9271,358.3553
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,27.3519,69.9204,398.1427
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,28.7988,72.7966,418.3817
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,29.972,78.4842,438.1484
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,29.3174,70.8835,422.6922
